tbl1,attr1,tbl2,attr2,r_val,p_val,samples,flag
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_285_202209_Research and Development Staff,R & D personnel: Technicians - total (number in full-time equivalent),-0.5483787911012155,0.0423101050120941,14,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_323_202209_Teaching Staff in education,Teachers at primary level (thousands),0.2354894150365694,0.0300394893620884,85,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),0.3265308510971605,0.0054496601872571,71,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_323_202209_Teaching Staff in education,Teachers at upper secondary level (thousands),0.5772411880966333,2.0787518554936493e-07,69,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Urban population (percent growth rate per annum),0.3069639856868578,0.0097455482744904,70,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),0.2388298652355176,0.0062097129218478,130,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_1_202209_Population, Surface Area and Density",Population aged 60+ years old (percentage),-0.2487928409553665,0.0270384532953898,79,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),0.2397030684762134,0.0333625164250423,79,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),0.2213928960821866,0.0498995174423646,79,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for males (millions),0.2579489771147517,0.0217247896448976,79,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_1_202209_Population, Surface Area and Density",Sex ratio (males per 100 females),0.2633611054155005,0.0190242252134344,79,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_154_202209_Health Personnel,Health personnel: Pharmacists (per 1000 population),0.3193310796359977,0.0036631540912774,81,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),0.4480482310467428,0.0416580893107255,21,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.5565104166912663,0.0087903053674654,21,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Female,-0.377436189654854,0.0011753478887347,71,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_125_202209_Balance of Payments,Balance of Payments: Capital account (millions of US dollars),-0.3610488605562403,0.0007406874612317,84,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_327_202209_International Migrants and Refugees,International migrant stock: Male (% total Population),0.221938613459815,0.0306499359057584,95,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.6227083863217442,0.0230135786230676,13,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_264_202209_Patents,Resident patent filings (per million population),0.3791970639561119,0.0030582075907302,59,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_200_202209_Employment,Employment by industry: Industry (%) Male and Female,0.8440856853130152,9.161102650029887e-242,887,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_200_202209_Employment,Employment by industry: Services (%) Female,0.5732643865491095,1.2562090100637444e-78,887,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_200_202209_Employment,Employment by industry: Services (%) Male,0.3982475960370628,4.3549204164368546e-35,887,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_200_202209_Employment,Employment by industry: Services (%) Male and Female,0.4925450820991398,2.166022750883333e-55,887,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_230_202209_GDP and GDP Per Capita,GDP per capita (US dollars),0.2908295831838204,0.0016150302957176,115,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, rural (Proportion of population with access)",0.7557355610452166,5.33568014182574e-29,150,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, total (Proportion of population with access)",0.7290641630555172,2.3076248971277646e-46,272,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, urban (Proportion of population with access)",0.7510125442456204,2.835028573180089e-36,193,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, rural (Proportion of population with access)",0.5862549264919678,1.5461039032485377e-17,175,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, total (Proportion of population with access)",0.5987706751624058,1.9577615579007743e-28,278,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_315_202209_Water and Sanitation Services,"Safely managed sanitation facilities, urban (Proportion of population with access)",0.5468922659576523,1.6962800105750312e-19,232,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_309_202209_Education,Gross enrollment ratio - Secondary (female),0.6924617118159742,2.2206458220716508e-63,435,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_309_202209_Education,Gross enrollment ratio - Secondary (male),0.6970783057670311,1.50521289019598e-64,435,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_309_202209_Education,Gross enrollment ratio - Upper secondary level (female),0.6808788303892187,2.0893136896135696e-60,434,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_309_202209_Education,Gross enrollment ratio - Upper secondary level (male),0.6714237121592943,3.434468580153421e-58,434,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_176_202209_Tourist-Visitors Arrival and Expenditure,Tourism expenditure (millions of US dollars),0.3053010400073394,2.148968010752521e-05,187,region_and_year
SYB65_200_202209_Employment,Employment by industry: Industry (%) Male,SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Female",-0.223740016339496,6.17278304424209e-05,315,region_and_year
